Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,hashCode,236,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_hashCode2()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,increment,87,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,increment,88,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,increment,90,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,increment,90,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,increment,90,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,increment,90,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_S20()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,increment,90,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,increment,90,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,increment,91,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_increment_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,invalidQtr,77,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:testQuarter_notEqualDifferentClass()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,invalidQtr,77,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_qyyToyyyyQ__F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,invalidQtr,76,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:testQuarter_notEqualDifferentClass()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,invalidQtr,77,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_qyyToyyyyQ_badQuarter()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,invalidQtr,77,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_getYYYY_badLastDigit()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,invalidQtr,77,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:testQuarter_notEqualDifferentClass()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,quarterList,257,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_S20_F19_1()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,quarterList,258,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_F19_S20()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,quarterList,263,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_S20_F19_1()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,quarterList,264,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_S20_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,quarterList,257,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_F19_S20()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,quarterList,258,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_F19_S20()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,quarterList,263,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_S20_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,quarterList,264,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_S20_F19()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,quarterList,269,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_quarterList_F19_S20()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,qyyToyyyyQ,218,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_qyyToyyyyQ__F50()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,qyyToyyyyQ,212,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:testQuarter_notEqualDifferentClass()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,qyyToyyyyQ,219,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_getYYYYQ()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,qyyToyyyyQ,219,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_getYYYYQ()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,qyyToyyyyQ,219,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_getYYYYQ()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,qyyToyyyyQ,203,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_qyyToyyyyQ_wrongLength5()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,qyyToyyyyQ,213,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_qyyToyyyyQ_badQuarter()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,qyyToyyyyQ,218,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_getYYYYQ()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,qyyToyyyyQ,219,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_getYYYYQ()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,setValue,27,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_constructor_20194()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,toString,68,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_constructor_20194()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,yyyyqToInt,125,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_yyyyqToInt__badLastDigit()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,yyyyqToInt,128,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_yyyyqToInt()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,yyyyqToQyy,140,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_yyyyqToQyy()]
Quarter.java,edu.ucsb.cs156.courses.models.Quarter,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,yyyyqToQyy,144,KILLED,edu.ucsb.cs156.courses.models.QuarterTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.models.QuarterTests]/[method:test_yyyyqToQyy()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,allCoursesForPsId,78,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__admin_logged_in__returns_a_courses_that_exists_using_psid()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,allUsersCourses,60,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses_admin_all__admin_logged_in__returns_all_courses()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,205,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__ucsb_api__unauthorized_error__treat_as_primary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,205,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__ucsb_api__enroll_code_does_not_exist_error__treat_as_primary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,213,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_no_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,218,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_no_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,221,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,228,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,228,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_no_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteCourses,229,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteCourses,206,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__ucsb_api__unauthorized_error__treat_as_primary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteCourses,225,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__primary_with_no_secondary()]
PSCourseController.java,edu.ucsb.cs156.courses.controllers.PSCourseController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,deleteCourses,207,KILLED,edu.ucsb.cs156.courses.controllers.PSCourseControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PSCourseControllerTests]/[method:api_courses__user_logged_in__delete_course__ucsb_api__unauthorized_error__treat_as_primary()]
